-2.750000000000000000e+00,-1.000000000000000000e+00
-2.565771857918688781e+00,-8.229292043482601127e-01
-2.539728566788023389e+00,-8.000286278094104198e-01
-2.513542454696595652e+00,-7.773841579190606810e-01
-2.481425205375266341e+00,-7.546265145991927215e-01
-2.455112147241746090e+00,-7.313697475253160274e-01
-2.428650312450236548e+00,-7.083951473220859718e-01
-2.402038830902373245e+00,-6.857081308396496544e-01
-2.375276910328992575e+00,-6.633142058504439831e-01
-2.354348733097139323e+00,-6.405017495372170577e-01
-2.327417972514242539e+00,-6.173013771282034323e-01
-2.300330752498451314e+00,-5.944237010214871164e-01
-2.273086749926396699e+00,-5.718743031716051473e-01
-2.245685764338527068e+00,-5.496587902877952958e-01
-2.224162401926240928e+00,-5.274145315220151176e-01
-2.202477839533762083e+00,-5.055264570477743247e-01
-2.180793277141283681e+00,-4.820518929560426158e-01
-2.158941662846144194e+00,-4.589663030066611915e-01
-2.143004460873885186e+00,-4.341068153474770819e-01
-2.126888329727276705e+00,-4.096881556096399479e-01
-2.110595328312315111e+00,-3.857134270600564574e-01
-2.094302326897353073e+00,-3.615926020411406872e-01
-2.077841800616611057e+00,-3.379202627460297648e-01
-2.061216102517025028e+00,-3.146990625500158956e-01
-2.050566915681983016e+00,-2.918896478459990229e-01
-2.033774510825432813e+00,-2.702471469014154359e-01
-2.016836010715266525e+00,-2.490340099089199122e-01
-1.999753951894042814e+00,-2.282522985489510436e-01
-1.982531024645787676e+00,-2.079038353387478999e-01
-1.971334670071188233e+00,-1.859530830303988413e-01
-1.953960994352902825e+00,-1.648404537602221331e-01
-1.942634348094534058e+00,-1.436752144923969521e-01
-1.925121866460746567e+00,-1.244038321063890146e-01
-1.913682712048930812e+00,-1.045202700830098475e-01
-1.896047905084482510e+00,-8.723916246441419664e-02
-1.884514729339464401e+00,-7.005542497312870764e-02
-1.872888179980845003e+00,-5.325387819022337627e-02
-1.855056707946569627e+00,-3.817727299080191095e-02
-1.837144486500049023e+00,-2.345818960722775848e-02
-1.825365673599824268e+00,-8.602474926989164827e-03
-1.807373211781319267e+00,5.861807096185281223e-03
-1.795523967984322677e+00,1.990086127222978965e-02
-1.783606877909944988e+00,3.360679517244037628e-02
-1.771624454103862378e+00,4.698059544168758928e-02
-1.759579260180595073e+00,6.002355737972755317e-02
-1.741309307540557683e+00,7.070022669917853941e-02
-1.729216676044205814e+00,8.148481480649018283e-02
-1.710895939613570782e+00,9.147820212478091628e-02
-1.698761038558354919e+00,1.027972104821623378e-01
-1.680392146723072688e+00,1.127840996117071559e-01
-1.661983053429671342e+00,1.224877203489218719e-01
-1.643573960136269996e+00,1.317507263506383919e-01
-1.625128874495327169e+00,1.407452741162470156e-01
-1.606649727867518473e+00,1.494731194288992371e-01
-1.588138473084841351e+00,1.579364958998507595e-01
-1.569627218302164229e+00,1.669290560509608390e-01
-1.551086198285072548e+00,1.756491315318237101e-01
-1.532545178267980868e+00,1.855111871045886374e-01
