# x,y,theta,scalar_mag 
-2.5,0.0,-0.14436631969618008,42963.29296875 
-2.25,0.0,-0.14353379357076307,42819.01171875 
-2.0,0.0,-0.1891528004411012,41120.7265625 
-1.75,0.0,-0.15561091634779808,38185.296875 
-1.5,0.0,-0.1860330515410049,35753.08984375 
-1.25,0.0,0.004678049146023747,35625.37890625 
-1.0,0.0,-0.1472014008408675,36919.359375 
-0.75,0.0,-0.14823994963338252,38065.38671875 
-0.5,0.0,-0.14152607777925205,38189.0859375 
-0.25,0.0,-0.18671106019757955,40290.03515625 
0.0,0.0,-0.1836220763635457,43316.3984375 
0.25,0.0,-0.15523620560054185,45463.6875 
0.5,0.0,-0.14053575518683262,45640.76953125 
0.75,0.0,-0.14312718982554257,43918.97265625 
1.0,0.0,-0.18163617913662453,42063.83203125 
1.25,0.0,-0.18722674191424338,40978.76171875 
1.5,0.0,-0.1503506585056732,41377.36328125 
1.75,0.0,-0.1858485830079349,42670.66796875 
2.0,0.0,-0.1386851580429198,42174.7734375 
2.25,0.0,-0.14746842220089618,40454.49609375 
2.5,0.0,-0.19693426197284286,41205.85546875 
2.75,0.0,-0.18799517576320982,42111.4296875 
3.0,0.0,-0.15768355738676715,43405.68359375 
-3.0,0.25,-0.15239281905627922,43239.578125 
-2.75,0.25,-0.1946269512434888,42476.03515625 
-2.5,0.25,-0.19830936177818376,42120.42578125 
-2.25,0.25,-0.1853918767182992,41724.51953125 
-2.0,0.25,-0.14494929683588248,40527.39453125 
-1.75,0.25,-0.1391000498943692,38646.84375 
-1.5,0.25,-0.15104999655135937,36622.3125 
-1.25,0.25,-0.1497358677376874,35807.4140625 
-1.0,0.25,-0.15058853521281915,37180.01171875 
-0.75,0.25,-0.18755507583577308,39119.24609375 
-0.5,0.25,-0.19339844482535706,41596.2578125 
-0.25,0.25,-0.1552611849284568,45346.63671875 
0.0,0.25,-0.14734541995913933,47724.72265625 
0.25,0.25,-0.1824223929574074,47358.29296875 
0.5,0.25,-0.18892195603970577,44848.73828125 
0.75,0.25,-0.1431486269774122,42558.92578125 
1.0,0.25,-0.1476772489120114,41077.76171875 
1.25,0.25,-0.14788001296425507,40762.02734375 
1.5,0.25,-0.1489306622602436,41252.62109375 
1.75,0.25,-0.13920711644203962,42477.05859375 
2.0,0.25,-0.14303337124330548,43383.1953125 
2.25,0.25,-0.1932550255506413,42766.92578125 
2.5,0.25,-0.14038029317698536,42970.80859375 
2.75,0.25,-0.16981480820734762,42742.875 
3.0,0.25,-0.15586547473163903,42746.41015625 
-3.0,0.5,0.14349071732011565,43755.19921875 
-2.75,0.5,0.1358189927961654,42628.8828125 
-2.5,0.5,0.15040882703925954,40747.06640625 
-2.25,0.5,0.18597925143266322,39644.16796875 
-2.0,0.5,0.14009434696983258,39074.43359375 
-1.75,0.5,0.13401940135494275,38448.4375 
-1.5,0.5,0.14644650658195862,37015.19921875 
-1.25,0.5,0.14501484499383863,35738.1328125 
-1.0,0.5,-0.15542936336349536,36854.71875 
-0.75,0.5,-0.16192862424395646,42094.1953125 
-0.5,0.5,-0.1559016935115685,48369.4453125 
-0.25,0.5,-0.16438044861452555,51397.140625 
0.0,0.5,-0.14302374844449076,51827.81640625 
0.25,0.5,-0.1796276672048548,49599.41015625 
0.5,0.5,-0.1798432022418861,44689.390625 
0.75,0.5,-0.178603185383996,41014.51171875 
1.0,0.5,-0.16293740579260896,40407.62890625 
1.25,0.5,-0.185527503383583,40952.796875 
1.5,0.5,-0.14808951861443442,40782.1796875 
1.75,0.5,-0.14812440679764718,40854.5703125 
2.0,0.5,-0.16344180438490052,42324.90234375 
2.25,0.5,-0.15061870660289142,43512.58984375 
2.5,0.5,-0.16303897069523257,43683.42578125 
2.75,0.5,-0.18831043256926927,43060.4765625 
3.0,0.5,-0.18202154973641171,41822.93359375 
-3.0,0.75,0.1703915695388097,43789.41796875 
-2.75,0.75,0.16004155687746255,42801.90625 
-2.5,0.75,0.14910428996372121,40749.7421875 
-2.25,0.75,0.1466228624113781,39195.53515625 
-2.0,0.75,0.14023202706664725,38610.359375 
-1.75,0.75,0.18105491348057554,38153.74609375 
-1.5,0.75,0.14215559758866053,36918.546875 
-1.25,0.75,0.000930065223432392,35602.14453125 
-1.0,0.75,0.14309285615501383,36682.4765625 
-0.75,0.75,0.16478170335446687,44513.01171875 
-0.5,0.75,0.14278520987780183,52352.53125 
-0.25,0.75,0.18976363966745477,53365.1484375 
0.0,0.75,0.19239888363558447,52402.0234375 
0.25,0.75,0.1567888275573467,50389.46875 
0.5,0.75,0.14017171055620709,46254.60546875 
0.75,0.75,0.1674483644906228,42210.0390625 
1.0,0.75,0.14295749580179312,41457.82421875 
1.25,0.75,0.18484867334006772,42283.921875 
1.5,0.75,0.18378671670989083,41605.22265625 
1.75,0.75,0.138265998639835,40439.94140625 
2.0,0.75,0.18413265525896735,40764.32421875 
2.25,0.75,0.14243019434069412,41838.2578125 
2.5,0.75,0.1406330877655351,42393.890625 
2.75,0.75,0.18527540623803757,42199.5625 
3.0,0.75,0.19758528006618306,40785.55859375 
-3.0,1.0,0.18790047787451886,43884.75 
-2.75,1.0,0.19216055227827106,43127.625 
-2.5,1.0,0.1865707076065176,41003.1015625 
-2.25,1.0,0.1669180561330609,39421.8828125 
-2.0,1.0,0.17939195890480655,38418.40625 
-1.75,1.0,0.13923799507923929,37652.07421875 
-1.5,1.0,0.13768830747701383,36500.234375 
-1.25,1.0,-0.0058336487340063985,35609.71484375 
-1.0,1.0,0.000489638624537723,35609.71484375 
-0.75,1.0,0.16358500631210346,39688.04296875 
-0.5,1.0,0.15336138615308645,44738.3125 
-0.25,1.0,0.1885264361972444,45917.78515625 
0.0,1.0,0.15322857194892622,48487.8515625 
0.25,1.0,0.15622777218829612,49433.0859375 
0.5,1.0,0.14413088944993085,47494.99609375 
0.75,1.0,0.156920877930368,44499.69140625 
1.0,1.0,0.13868202493387333,42360.109375 
1.25,1.0,0.1301147137925008,42952.8125 
1.5,1.0,0.1437694757317625,42436.26953125 
1.75,1.0,0.1651468510865785,40785.70703125 
2.0,1.0,0.15259194671387427,40142.07421875 
2.25,1.0,0.18818293266191843,40754.0390625 
2.5,1.0,0.18241818515419264,41531.734375 
2.75,1.0,0.1641784335049323,41372.7578125 
3.0,1.0,0.14270107659163178,40308.2578125 
-3.0,1.25,0.17645339447709948,43972.9609375 
-2.75,1.25,0.14685430366175753,43139.6171875 
-2.5,1.25,0.1845638172112289,40804.1796875 
-2.25,1.25,0.14401460029844887,38930.39453125 
-2.0,1.25,0.1475579178425494,37720.49609375 
-1.75,1.25,0.1565827969900642,36923.1015625 
-1.5,1.25,0.1524498583699388,35847.28515625 
-1.25,1.25,-0.006462836833126609,35649.6328125 
-1.0,1.25,-0.001980149294790463,35649.6328125 
-0.75,1.25,-0.0033265257523635706,35649.6328125 
-0.5,1.25,-0.005330871905367197,35649.6328125 
-0.25,1.25,0.1833903245551236,37227.609375 
0.0,1.25,0.15205963156166716,45003.15625 
0.25,1.25,0.18729790667136131,49050.73828125 
0.5,1.25,0.16222274514028204,48669.0 
0.75,1.25,0.17049123413889536,45598.8046875 
1.0,1.25,0.14672502951327315,42332.3203125 
1.25,1.25,0.18779790154587142,42329.73828125 
1.5,1.25,0.1519116338741704,42047.67578125 
1.75,1.25,0.1724923643844632,40558.765625 
2.0,1.25,0.14257632786575683,39801.31640625 
2.25,1.25,0.16226226363477494,40379.3125 
2.5,1.25,0.1481999546565553,41160.4296875 
2.75,1.25,0.14189436338735725,40856.203125 
3.0,1.25,0.16018980579365275,39878.7109375 
-3.0,1.5,0.14126311112151532,44165.90234375 
-2.75,1.5,0.1453089271623928,43008.5390625 
-2.5,1.5,0.14761886254388254,40586.6484375 
-2.25,1.5,0.14412452432295636,38663.6484375 
-2.0,1.5,0.14024156911044855,37795.5625 
-1.75,1.5,0.17666259866326878,37420.14453125 
-1.5,1.5,0.1635145714381477,36485.7890625 
-1.25,1.5,-0.007788278632914993,35621.48046875 
-1.0,1.5,0.003330602376396965,35621.48046875 
-0.75,1.5,-8.76170993549968e-05,35621.48046875 
-0.5,1.5,-0.004097503353968128,35621.48046875 
-0.25,1.5,-0.13492831172315572,36647.15625 
0.0,1.5,-0.18484829751008686,42509.359375 
0.25,1.5,-0.1677678165554945,48146.03515625 
0.5,1.5,-0.15409606919272323,49209.6640625 
0.75,1.5,-0.13480561419910894,46729.6484375 
1.0,1.5,-0.1370536498682058,42528.19921875 
1.25,1.5,-0.16206475545930296,41536.9140625 
1.5,1.5,-0.1654181585348935,41068.40625 
1.75,1.5,-0.1893221675756443,39858.12109375 
2.0,1.5,-0.146171068264256,39345.12890625 
2.25,1.5,-0.152015234088663,40089.0390625 
2.5,1.5,-0.14951025236460525,40910.3828125 
2.75,1.5,0.1405735670636322,40641.62890625 
3.0,1.5,0.15297595968029176,39408.0625 
-3.0,1.75,0.15479215883605524,44261.78515625 
-2.75,1.75,0.15172802029659357,42872.28515625 
-2.5,1.75,0.1400891038765734,40458.42578125 
-2.25,1.75,0.1688159836272893,38836.66015625 
-2.0,1.75,0.16476844700866028,38714.14453125 
-1.75,1.75,0.1408298971760193,38880.48046875 
-1.5,1.75,0.14376312390424958,38104.66796875 
-1.25,1.75,0.1542432369567874,36851.73046875 
-1.0,1.75,0.17993320857343095,36923.82421875 
-0.75,1.75,0.16607676571846272,37651.19921875 
-0.5,1.75,0.158527361319897,38089.73046875 
-0.25,1.75,0.1790313126342585,38251.9296875 
0.0,1.75,0.17107962934637372,39717.4140625 
0.25,1.75,0.18446687632056674,44574.69140625 
0.5,1.75,0.16973337001607006,48364.57421875 
0.75,1.75,0.13775955882563076,48077.12890625 
1.0,1.75,0.17857533889669633,43959.8984375 
1.25,1.75,0.1360949558640331,40988.39453125 
1.5,1.75,0.18257398962631888,39926.80859375 
1.75,1.75,0.15644337833805888,39014.625 
2.0,1.75,0.13683501613136448,38996.65625 
2.25,1.75,0.18093725910472916,39999.90625 
2.5,1.75,0.15514072752965646,40934.1171875 
2.75,1.75,0.12470858435330139,40726.24609375 
3.0,1.75,0.16426569819285183,39516.54296875 
